branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,branch-load-misses,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,label
16273,2252,8369,27118,36992,353178,83238,1327500,3052,20692,12956,22917,1553,236,2235,362,19328,26,12099,600,0
17473,2243,7840,28838,36208,304857,74767,1146000,3027,19329,12098,22156,1464,155,2187,340,20020,34,12564,655,0
16554,2209,8912,26790,34898,312151,72938,1173000,2895,19458,12181,22237,1664,166,2460,354,19432,24,12161,547,0
17722,2291,9411,23506,35060,322499,77229,1212375,20385,362465,199858,70487,1511,197,2170,353,1247308,474,652366,1607,0
16411,2236,7864,23447,36232,322615,73814,1212625,3017,19581,12267,21924,1809,289,2355,390,19590,23,12277,599,0
16330,2278,9649,27637,381429,12687810,16446275,9446250,2944,19304,12095,21092,1445,159,2283,382,20095,30,12613,636,0
16269,2178,7868,25648,39083,337891,80236,1269625,3066,19356,12113,21506,1570,239,2360,357,19452,23,12186,500,0
16545,2176,8221,23019,34554,310568,73739,1167375,2865,19309,12094,20931,1608,254,2213,362,19441,28,12184,635,0
17117,2231,9115,27732,35048,535446,76158,1271250,2968,19781,12427,22196,1750,227,2338,353,19452,29,12184,517,0
16974,2135,9458,25082,35389,345954,74780,1300250,3000,19318,12092,22530,1531,160,2176,343,21584,47,13366,612,0
18028,2516,9807,27833,35235,309665,73036,1164125,4394,33832,20633,29699,1537,160,1970,340,19717,24,12367,513,0
16290,2170,7403,22838,35361,340968,79060,1282125,4631,40056,24425,27549,1597,238,2322,367,19647,30,12323,586,0
16259,2212,6572,24726,35497,343006,80108,1289625,2835,19305,12088,21633,1641,228,2328,374,19460,25,12186,625,0
16639,2201,7021,26033,35901,305598,73734,1148500,2917,19314,12086,22387,1509,169,2177,342,19450,24,12189,540,0
16258,2265,9406,25685,33757,299882,74768,1127625,3184,20803,12785,22079,1597,191,2137,359,19325,22,12102,560,0
16622,2236,8549,24469,36909,349476,80110,1201250,3196,20287,12676,23400,1524,204,2167,351,19779,33,12417,547,0
16427,2179,8214,20452,33471,353000,72869,823750,2943,19910,12495,22232,1629,278,2255,370,21074,27,13124,667,0
16262,2115,6965,28487,36138,313872,72942,1180000,3189,20696,12783,21948,1904,391,2571,350,20677,25,12922,648,0
17104,2204,9492,21251,35398,315924,72945,1187500,2844,19463,12195,22328,1619,229,2255,390,19459,36,12193,536,0
16289,2161,8514,25802,36723,321124,73802,1207125,2937,19470,12187,22501,1609,203,2233,360,19440,26,12177,503,0
16286,2076,8991,24540,37971,356122,80793,1233500,2902,19322,12089,21427,1560,191,2181,340,19469,26,12195,544,0
17093,2339,9311,24492,34175,325477,75128,1089750,2921,19359,12121,21649,1613,165,2183,337,21248,27,13225,627,0
16316,2274,10353,29788,36277,342213,73943,1124125,2805,19424,12170,22660,1502,150,2192,326,19458,31,12200,518,0
16704,2178,9558,27660,33141,313485,72813,953500,2960,19383,12147,22276,26653,20309,41415,2741,20000,25,12555,517,0
16404,2240,9021,22871,36289,388097,72864,1083625,2898,19324,12113,21845,1571,189,2290,376,1241905,447,651537,1809,0
16907,2215,9611,26607,35572,316402,77320,1189375,2975,19575,12275,21741,1555,259,2340,364,19337,29,12102,527,0
17049,2292,9291,25955,36606,349439,72824,1100875,2938,19440,12175,22772,1590,184,2255,374,19474,30,12197,545,0
16888,2167,8925,23162,35330,315898,75241,1187500,70037,1264821,671792,118832,1656,275,2241,368,23553,25,14414,620,0
16279,2316,8971,27894,33229,343896,74246,1024750,3166,20899,12903,20819,1620,203,2278,369,19436,23,12169,500,0
16286,1999,9128,24573,35413,322549,72856,1212125,3045,19331,12097,21489,1613,178,2072,359,19287,25,12083,592,0
879341,22560,41302,83705,37646,349082,89441,1312000,3185,20818,12855,22040,1557,178,2297,351,19310,26,12095,564,0
16288,2165,9641,29158,35281,341290,75074,1037500,2922,19904,12497,21964,1544,184,2231,365,19319,28,12092,559,0
17173,2351,8433,27356,34561,316129,72800,1188250,2958,19468,12196,21341,1614,263,2253,358,4580079,942,1920537,4045,0
17204,2438,10897,30094,36548,355887,73921,1338125,3109,19624,12287,21127,1522,167,2230,364,19352,27,12127,592,0
16593,2077,8840,25098,36311,406911,73769,904875,3246,20659,12921,23431,1531,154,2320,317,19336,24,12103,530,0
1022469,26904,61300,195737,1670345,30556054,31042886,35931375,656775,8549450,4117513,698704,26856,8017,26818,2912,1297109,233,674397,2165,1
13456995,181791,1339125,361106,1785300,57475473,83571368,178666000,1227884,25063616,14498088,4689451,128701,95522,193262,6686,22332258,512,12902241,123721,1
227031249,1504308,5288526,1525721,11575837,516215950,808543051,564768500,5963672,314226630,170716504,11711652,375855,133305,400960,10987,209469105,1281,101618546,646731,1
6871862741,40709567,116357197,1422773,197739491,21815140605,29961866690,14467699125,286470165,7927658499,5127149997,496384073,12152891,25598109,35193157,27198,7868740183,11509,5088047523,25106828,1
51514,5623,22746,64989,93057,821547,251962,3074375,9490,69018,41940,53682,4250,2178,5622,818,69179,99,42349,850,1
16445,2329,7590,25480,33935,369010,72913,893125,2764,19299,12081,20846,1783,245,2222,376,19568,30,12257,576,1
6794709848,37848933,114628818,1206087,130821233,22174350423,30745769005,14529308875,286256990,7918604482,5118033363,456809714,11067383,21759684,36225087,34417,7852688785,8311,5052808765,24913966,1
16784,2318,7004,28205,34597,323305,73813,1215125,3065,19457,12190,22309,1512,185,2250,356,20414,35,12745,611,1
16418,2233,9461,28612,35632,326387,72858,1198125,3188,20860,12869,23742,1551,167,2074,356,19431,28,12179,585,1
55104,5563,24709,69065,93240,821688,276495,3088625,9619,75110,45229,53846,4293,2138,5593,839,74056,112,44727,868,1
599140,13909,30178,70963,36522,335066,74864,1259125,18049,156306,91804,73475,1482,207,2208,352,20704,21,12800,672,1
26279,3766,15863,40774,34543,310098,74224,1165250,4663,31663,19971,34347,2638,437,3487,624,19902,29,12487,604,1
16288,2247,8754,20832,35983,330094,77767,1240625,3374,22275,13565,22461,1511,198,2113,358,19436,30,12180,583,1
626749,13738,28737,59260,48709,412759,103175,1551250,3801,24903,15900,27698,1975,319,2697,413,26442,34,16830,639,1
16943,2314,10080,28103,38100,403863,91015,1195250,2849,19445,12180,21737,1528,192,2266,363,20441,41,12764,524,1
16317,2115,8992,25934,34820,321785,74937,1209500,3019,19333,12091,21888,1601,185,2183,341,19323,26,12098,546,1
19389,2463,10147,29298,35920,319665,74225,1201375,2918,19332,12108,22259,1548,213,2389,364,19489,37,12208,507,1
233103,10070,45030,51993,36216,332476,75785,1112875,2917,19347,12120,21093,1620,176,2331,365,19344,34,12117,663,1
16285,2238,8190,28246,35558,334126,77279,1255750,41545,501141,264834,132469,1550,191,2146,369,19411,28,12157,524,1
16413,2290,9870,25785,34985,320980,73752,1206750,3021,19314,12089,22170,1592,145,2148,361,21993,31,13555,548,1
16300,2128,8261,22729,35049,331932,75624,1247625,2942,19659,12352,22061,1694,292,2443,360,20477,24,12776,546,1
6367320,114040,867949,367162,2415378,50160075,64058649,181509500,1416550,17562774,10192618,5005553,200503,160668,185625,8512,17625374,1308,10233273,144157,1
16483,2257,6492,17604,35835,649946,79018,623375,3130,19566,12284,22378,1480,232,2174,353,23732,27,14572,601,1
16442,2289,8918,22670,35550,318995,75324,1199125,2951,19336,12107,21745,1603,185,2123,368,23191,29,14197,531,1
30493,4225,15273,48235,65788,610824,143395,1966500,5316,38139,24394,39795,3168,682,4377,635,37583,47,23973,959,1
8814996,527955,1992534,647803,14017357,274501502,254368196,219243750,3913722,41029500,37007114,1102319,2803982,54318,522285,15818,52907497,3453,49162078,295684,1
16421,2281,9310,25505,35082,308167,73892,1158250,2965,19693,12303,21205,1590,163,2240,360,19438,26,12172,580,1
16400,2255,8660,27091,34774,329086,74747,1006875,3090,19865,12461,22438,1677,163,2312,366,19318,26,12095,520,1
18970,2528,8591,25347,37156,372197,79471,949875,11002,83287,50466,49747,1626,196,2287,360,21248,30,13151,517,1
17163,2122,7135,21894,33371,315435,75241,1185500,2896,19441,12177,21888,1459,160,2174,361,156802,171,92308,882,1
16913,2190,8887,22820,32626,314988,72918,969500,2981,19339,12103,22268,1506,199,2168,329,19330,33,12113,550,1
16437,2252,8203,24235,34299,354052,74236,853000,2942,19448,12178,21070,1569,174,2251,383,19682,31,12358,533,1
31894,3098,9279,33266,49979,1215050,168547,1328375,4509,39885,24533,29821,2303,573,3041,465,40076,48,24720,620,1
16478,2357,9322,27039,427325,90399857,81091797,61347375,514564,13278469,6548499,68430,9945,9556,769097,704,5432473,565,2697877,1705,1
16309,2145,8857,15615,36373,316649,72849,1190125,2956,19338,12096,21620,1570,183,2301,358,19325,25,12092,636,1
16305,2208,7068,24392,35761,406059,74935,999000,2955,19446,12176,22838,1657,227,2299,397,109669,152,65621,1074,1
17030,2316,9274,22832,35232,327000,77914,1229375,3073,21184,13215,22372,1520,193,2050,363,19338,26,12102,509,1
16426,2224,9594,28725,35835,324294,78880,1219000,2857,19335,12110,20170,1587,186,2304,379,19441,26,12188,567,1
16282,2227,8690,27052,36031,311512,72854,1171125,2991,20597,12873,22448,1500,181,2106,368,22193,29,13519,544,1
16442,2232,7853,22430,35655,355384,72825,874500,2940,19661,12288,22003,1646,234,2337,390,883245,271,493523,1448,1
13545198022,47457210,232438671,158757317,390676249,44215682018,63004250127,28983555125,281465837,16475890248,10491581503,2232156155,29426680,52345265,47757401,1601028,16587596605,480512,10559460481,34567880,1
16308,2177,8500,29249,36315,328627,79259,1235375,2897,19312,12093,21281,21031,17822,29553,3024,19465,26,12188,697,1
41164,3044,10612,32990,52745,550639,216339,1302500,4755,58402,35408,30119,2586,529,3177,523,59833,45,35968,577,1
16261,2232,9798,29381,36746,364040,77753,1368250,3015,19473,12194,22688,1542,218,2364,333,19769,26,12414,663,1
16321,2274,9943,30378,36495,362074,72850,1089750,2924,19659,12330,21102,1629,187,2227,378,19353,37,12112,625,1
16706,2239,6992,26368,36043,332899,77869,1251250,2975,19315,12091,21803,1598,205,2196,342,23004,27,14050,595,1
16437,2286,9713,28290,36211,306308,72885,1151125,3029,19443,12176,22091,1750,215,2396,382,19800,27,12434,615,1
18640,2514,9781,27480,38779,354468,86526,1332375,3122,21733,13674,25040,1678,207,2499,373,21711,28,13652,756,1
16297,2070,8333,30020,35055,315621,72879,1186125,3260,23487,14368,22768,1531,179,2285,349,21621,33,13317,534,1
16356,2272,7518,25358,35944,313638,79928,1178875,2878,19805,12439,22647,1657,261,2316,349,19474,35,12195,625,1
16297,2312,8766,26593,32104,294607,72991,1107250,2863,19329,12099,22223,1649,232,2446,360,20800,28,12842,571,1
30312,4171,16279,54606,69434,695102,148349,2086250,5421,38105,24408,41749,2795,550,4201,595,37522,53,23973,828,1
16597,2300,10377,29549,35149,310613,73772,1167375,2906,19901,12474,22299,1545,189,2142,349,20417,26,12748,615,1
27218580,497494,2124078,1240261,5530799,134874366,173404801,236458375,2578672,34808755,20238379,9546237,560232,309534,511271,34355,41613867,1454,24063714,343711,1
16311,2108,8712,27250,34264,321555,78191,1208625,3215,20959,13122,23128,4136,1395,5001,745,19364,23,12128,557,1
105375,7516,30648,78239,118259,1305364,543379,3445000,12193,155733,87496,74634,5633,1873,7482,1023,158168,98,88830,893,1
16979,2093,8416,23622,34426,393523,73768,868125,3294,22388,13995,24052,1611,213,2293,355,19450,36,12186,549,1
6873716951,37068208,115394072,1484473,209959321,21938526504,30132833808,14411520000,294513442,7894053968,5105221910,488933361,11640516,23339037,36259352,38683,7853968424,11520,5078853114,25321953,1
26581929,3885664,854122,116100,635208,147838035,138033415,99800375,409755,10706548,4151866,75500,49703,30835,3820323,1265,12094472,1475,4849410,1718,1
17707,2386,10950,28312,35217,397429,74224,892375,2818,19352,12114,21641,1524,168,2158,352,19324,26,12096,505,1
1994342,64529,304702,328322,35982,309360,72880,1162750,3002,19995,12543,21057,1512,231,2271,340,19327,30,12093,537,1
34475,3095,10690,31959,51984,635030,171497,1425375,4870,46959,28197,30658,2373,542,3237,496,47908,49,28736,654,1
18163232,340934,2325487,1080235,4005178,80245556,99087530,296534500,2059631,27699317,15821376,7698909,331236,307606,322472,17513,27429388,1961,15636070,212251,1
16426,2299,9276,28806,35809,315049,72869,1184125,3012,19986,12571,21849,1598,199,2175,353,19977,34,12574,558,1
42087,5020,18389,49801,64624,686804,155686,1952875,5317,40730,26216,40773,4789,1108,6950,1024,41455,58,26702,1074,1
16282,2208,8987,27545,65615,638568,223171,1201125,3693,24605,14852,23015,1686,276,2269,368,19753,27,12409,650,1
17537,2458,10423,27823,37186,314815,76488,1183250,3099,19340,12103,21982,1530,173,2290,337,20600,41,12935,646,1
17320,2336,9758,24440,34838,342736,75004,1026875,2898,19335,12106,22365,1846,302,2638,401,19439,32,12175,570,1
28664,3903,13273,51953,67334,600820,145804,2258125,5252,35463,22565,39277,1541,209,2226,357,35713,63,22734,853,1
30595,3038,8484,29472,50407,551266,145800,1407125,4641,41776,25700,31133,2299,550,2963,484,46436,58,29577,665,1
6860717050,36722767,115671598,1348736,114417041,21789905125,30066470244,14458068625,297559828,7890670873,5103034092,490616543,13070288,20449794,37028767,45520,7956808432,10668,5145910599,25704155,1
30960,3107,11385,32530,56185,802752,194792,1495625,4808,41618,25830,29411,2456,443,2964,506,41559,44,25591,749,1
16987,2218,9272,26829,34154,327678,74113,1231875,2779,19333,12112,20800,1517,179,2243,369,19292,27,12078,529,1
16298,2222,9051,27399,36089,335500,77333,1260875,2896,19452,12179,22954,1634,171,2164,397,19582,29,12253,541,1
16278,2112,8500,29456,34587,394776,73784,842625,3069,19690,12312,22777,1552,215,2155,369,20047,27,12583,624,1
17665,2461,9662,26950,37334,359268,76270,1173500,6088,42291,26268,42275,2821,487,4237,574,37703,54,23672,859,1
16398,2282,8259,26553,35323,313789,73776,1179625,2954,19452,12187,22889,1587,226,2263,373,19342,34,12101,578,1
39676,3157,11456,34263,52434,590158,210992,1369500,5500,63030,39503,29507,2382,612,3105,486,55305,53,33491,700,1
16583,2153,9206,23634,35974,306191,73731,1150625,2967,19338,12107,22951,1519,189,2131,322,19465,29,12197,570,1
19863,2734,8270,28745,39464,411186,83210,1155250,3290,22792,14296,24190,1709,164,2413,385,22058,40,13914,619,1
6743553741,35818669,115723724,1286135,125706964,21812059053,30340059609,14531594125,279757165,7812508536,5052671089,484666957,10998111,25601637,32942283,33382,7956194053,4985,5140950143,29375242,1
76009,6140,13913,32393,34183,310869,72936,1168125,2905,19652,12335,21825,14912,11912,16225,1952,19336,26,12094,522,1
16337,2278,10462,28616,35667,331578,76132,1246500,2836,19398,12149,21774,1663,176,2398,406,21601,32,13362,591,1
16291,2105,9430,25049,38253,346211,86660,1162000,3057,19948,12528,22635,1585,210,2267,362,19465,40,12194,533,1
17054,2257,8955,27858,34139,321848,77080,1209875,3306,20683,12912,22190,1621,253,2266,365,19687,32,12351,592,1
16286,2232,9221,23969,34129,300418,73752,1129375,3090,19353,12112,21825,1619,194,2335,356,23174,27,14151,607,1
13041949,170758,1146414,340334,1934366,56339356,78989351,111966000,1130339,24130440,13973453,4304656,142978,91265,192232,6647,25080460,557,14497788,138044,1
16654,2309,9534,26541,36797,314017,77535,1180375,3026,21271,13274,22430,1795,318,2398,410,20005,31,12535,525,1
16628,2308,9588,29908,35144,342183,73814,1286125,2929,19340,12106,21451,1604,175,2137,370,21596,31,13482,610,1
41576,3438,11455,31296,51171,606924,189526,1358500,4617,46707,28289,29822,2493,595,3048,487,46572,48,28195,657,1
16416,2224,9904,29990,36668,332022,73789,1213375,2994,19324,12092,22367,1700,203,2230,379,21006,30,13146,680,1
17000600,303991,2380488,723990,4074915,80427256,99348801,275723250,2055941,27952430,15958386,7702779,308700,212892,350931,18475,28558411,2167,16273493,224516,1
16298,2174,9775,26588,35500,324316,73875,1193625,2781,20085,12646,21846,1666,226,2271,359,19362,39,12113,560,1
16974,2298,9897,27490,35002,321951,77641,1210000,3039,19307,12084,22191,1620,197,2225,374,20638,33,12740,579,1
16403,2248,8249,25084,34337,315260,76410,1172000,3092,19894,12476,21380,1472,185,2326,359,19358,29,12113,674,1
42873,3189,11481,28732,56035,739795,408288,1468875,5051,61777,37389,32064,4039,2800,33171,642,60295,51,36514,622,1
10356547386,97607120,236769260,90710,746321894,42166871927,49822409406,28475092250,154078928,15752894769,9429805871,114614202,34320716,129404654,95148325,89947,15037721629,1650,9011413616,96103959,1
10321008,181089,1400499,428063,2572677,51071003,66050076,187334625,1454825,18814125,10922722,5426518,241819,207555,206970,9281,16909119,1199,9820434,137226,1
16292,2066,9217,25348,34779,361564,77300,1221375,3407,22073,13606,23800,1549,180,2223,352,20879,37,12869,514,1
30781,3205,10269,29435,51960,543022,154461,1321125,4740,41413,25545,32077,2534,734,3069,511,41182,54,25547,647,1
18625,2450,10249,30875,39734,372110,89824,1165125,3710,26272,16197,24626,1706,224,2438,394,21718,43,13664,566,1
16300,2156,7788,26820,35924,337310,73905,963500,2861,19322,12095,20752,1583,192,2244,388,19671,25,12347,534,1
33901,3207,9838,33033,51521,567591,160935,1349250,4745,43865,26979,31010,2580,565,3167,500,43892,46,26703,624,1
16831,2199,9065,26312,37642,320171,83059,1203375,3672,21659,13580,24269,1630,177,2253,381,19473,31,12193,522,1
16435,2345,9852,27626,240786,4556994,3238638,3968375,3245,20693,12969,23126,2055,410,2922,425,20644,29,12741,559,1
16283,2185,7846,27831,35728,317963,74195,1195125,3111,21145,13235,23474,1630,167,2283,357,19343,28,12107,543,1
16464,2241,8265,28331,33510,369250,78742,1012625,2883,19352,12119,21671,1675,240,2306,375,19343,34,12106,548,1
6749843948,36926353,114456466,1026576,124584660,21951583772,30200062838,14393243500,280219189,8028196330,5160292664,479645719,11370172,17759947,36473553,30916,7988577843,7933,5136755090,27263407,1
35710,4351,16047,49110,61429,583555,156160,2006250,5059,40358,26023,39535,2502,479,4334,557,41180,55,26498,978,1
51734,5471,14901,61657,92933,856433,255461,2663500,9571,69296,42072,54338,4081,2111,5616,816,69054,108,42235,927,1
16511,2250,9751,29250,36388,338921,78003,1117625,2852,19331,12112,19334,1588,187,2137,393,19309,34,12084,521,1
24497,3097,12441,33498,49046,526288,108560,1495125,4160,28756,18570,30029,2063,405,3112,435,27771,38,18145,710,1
55749,5664,25095,69151,98258,855621,286514,3168625,9625,74108,44924,54245,4275,2180,5524,815,74371,118,44938,855,1
15279325,512203,1777217,2521166,4665080,61270336,53886443,170507125,1069353,14244351,7181488,2121669,286659,166127,411909,26903,20058697,9066,11192822,24786,1
16530,2248,8896,24656,35061,324077,73801,1218000,2937,19562,12261,22564,1550,149,2307,361,19431,45,12168,495,1
16269,2263,9042,25423,35861,317637,72936,1193625,3223,22916,13996,21258,1770,184,2310,343,19463,35,12175,596,1
16506,2169,7162,28999,38308,355194,91925,1335250,2929,19634,12319,21643,1526,180,2108,361,19363,50,12126,526,1
30696,3082,10562,30282,54838,678295,170378,1382375,5051,44626,28050,30845,2343,510,3120,529,42002,54,26031,744,1
50936,5523,23351,63692,37440,335036,77922,1259375,3225,20508,12663,21903,4224,1299,4842,851,20865,31,12902,632,1
16838,2074,9119,24426,35841,350806,73869,1318750,2880,19311,12100,22698,1645,170,2250,390,19333,28,12119,599,1
705143,73349,212481,274415,1938087,29869899,10008346,36564875,590575,2710906,1797127,627672,316701,30213,78668,9153,832546,1510,489842,16288,1
6756249193,31973143,180110156,2187839,960363270,34219823716,31704761195,22631134750,408482154,7741222855,5061179120,497242281,45906543,162644143,32385897,45366,7772039800,8792643,5076387317,20690377,1
6752074706,37036192,115457780,1478097,117968227,21772223311,30015811389,14405978125,293195012,7837843916,5040586862,489707979,11210040,23125696,37158013,57766,7843305110,12353,5071317382,24812687,1
31202,4348,15479,50523,67868,620635,147369,2218125,5694,38626,24135,42251,2840,452,4248,641,38491,56,24179,830,1
36988,4317,17410,40635,65276,659035,162284,2046500,4932,40111,25855,38009,2840,471,4671,572,41559,51,26592,996,1
16310,2086,6878,25279,34962,331982,73112,1128500,3073,20016,12554,22138,1623,283,2240,362,19468,25,12193,497,1
17314,2270,9027,22749,35847,311121,72979,1169375,3115,20417,12745,23607,1483,186,2120,326,19332,24,12095,657,1
16292,2261,7651,26575,35183,322453,72877,1212000,16667,135580,80914,69705,1587,246,2272,383,100324,119,59923,1218,1
16283,2144,9049,27508,35463,341524,72945,1101625,2893,19460,12183,19450,1506,170,2233,380,22666,29,14011,638,1
17462,2368,8589,27173,33309,319422,72906,1200375,3025,19484,12197,21876,1581,243,2226,349,19447,36,12182,567,1
16440,2153,9706,25721,35713,371578,76250,1056875,2847,19309,12101,21529,1665,265,2379,347,19337,36,12103,596,1
25269035,58917,23977944,13107448,108865542,4136588595,966745015,2839554875,37290011,120759331,104931558,526564,34753194,303670,61798,6157,161485658,1309,141109531,25275,1
16579,2309,9241,27071,36459,325950,79912,1225250,2944,19467,12187,21483,1584,178,2302,355,949248,292,521487,1454,1
16270,2193,9045,25700,35348,309407,76772,1162875,3248,22760,13884,21801,1666,202,2432,381,19325,23,12105,563,1
15221743,204013,1248870,382606,1551330,48674385,70448666,148376875,1074642,22573096,13052269,4177560,147772,101697,213697,7255,21746192,551,12591561,114388,1
16301,2207,9717,28031,36538,314556,76397,1182125,3109,21281,13256,23117,1606,165,2149,365,22392,29,13929,729,1
31457,4316,17879,55942,65294,570871,141381,2145750,5450,38677,24198,40341,2908,491,4171,579,39025,48,24248,713,1
16856,2322,9172,24124,35855,320686,72867,1205875,2905,19348,12117,22206,1506,186,2219,335,20748,49,12788,652,1
16626,2327,10273,29286,34021,325714,72940,1224250,3093,20960,12952,22077,1468,181,2252,348,19453,23,12179,498,1
18451822,395663,2797797,1324540,4121213,80241767,99805191,298418375,2153986,29806354,17000503,8261888,317840,226337,291432,14433,25261349,1732,14442625,190038,1
17501,2434,10196,27387,35953,386866,78431,976750,3102,20411,12760,22932,1553,183,2233,363,19477,25,12194,595,1
16554,2305,9513,25552,36436,320997,76542,1206750,2894,19331,12110,21856,1569,181,2291,360,20068,35,12609,605,1
16422,2307,9525,24673,36102,334495,76100,1058000,39285,863607,466266,88293,1606,293,2146,370,20407,52,12741,554,1
595413,12552,27202,68997,33539,368856,72913,822625,2981,19357,12115,22202,1492,162,2149,361,19321,23,12096,647,1
6871930955,30638353,115064887,1259147,131460397,21926644497,30302277954,14510048625,269910602,7951720100,5115032287,488361091,11544328,28343236,37586662,32765,7865542421,8860,5059585185,24725892,1
16283,2187,7198,25483,36562,322178,83813,1211375,3207,20823,12863,21775,1599,189,2272,408,19682,30,12357,611,1
31268,4144,16659,47993,65762,593511,141316,2143500,5270,37472,23482,39916,2833,519,4111,601,39706,49,24866,938,1
55832,5476,21529,61522,230477,14430243,12893757,14081750,9901,70786,42063,52715,4301,2172,5415,913,72658,117,43178,875,1
16313,2194,8442,24680,35405,315064,73747,1184250,2964,19456,12178,21590,1587,176,2189,362,19934,35,12493,582,1
16306,2167,9049,26765,34322,329561,80125,1238875,2887,19337,12113,22152,1570,218,2297,364,20707,43,12758,595,1
13583384,243709,1636849,1269619,3420071,63660957,78868259,235563250,1415240,22064103,11462084,4860809,232131,173095,253095,18263,23357310,3659,12037274,129002,1
16277,2197,9219,27550,35274,356058,73723,966875,2921,19338,12106,20798,1593,193,2247,355,20726,24,12974,664,1
16394,2214,7862,28473,35859,330661,73783,1091875,2959,19657,12329,21534,1609,169,2374,370,19632,20,12327,756,1
13894954105,57000099,231819741,154539209,381950234,44309180560,66216222775,29030876875,237635880,17430564513,10961127398,1537591995,29778189,58045217,51605104,1772830,17561294728,505317,11043804650,27010825,1
16885,2252,9590,25242,35819,320574,73758,1204750,3043,20189,12697,22946,1643,243,2184,368,19316,33,12094,505,1
17202,2263,7171,27285,34669,359139,74279,852625,3025,19329,12104,21193,1598,178,2207,365,20832,27,12862,478,1
6836461214,35980410,115442336,1259464,137660097,21930657167,30591371454,14481346250,282648441,7960589872,5147944502,491123368,12271497,20756852,37205545,41577,7913886395,10673,5118176664,26041866,1
16284,2175,8619,24900,33392,307064,73013,1154375,3499,22380,13901,23902,1515,144,2071,378,20436,34,12836,681,1
10272446,185684,1343590,561321,2400622,49383757,63880666,185620375,1464703,19588346,11323144,5444324,189769,155926,194871,8685,18466705,1099,10672550,146258,1
35958,3085,7990,26679,49986,563062,175361,1344000,4633,47257,28648,30377,2319,535,2807,477,46650,36,28284,576,1
16652,2245,9590,26975,36596,343817,75906,1292250,2943,19324,12107,21599,1558,168,2217,356,19400,31,12144,685,1
16292,2123,9254,24707,35797,358443,73882,1008250,3071,20446,12759,22616,1562,162,2208,350,20456,39,12861,590,1
30750,4240,17737,56498,67793,572265,146304,2151125,5345,37625,24054,40859,2914,747,4023,592,37605,48,24020,806,1
16407,2212,7739,27883,34359,316185,73041,1069750,2934,19350,12107,21806,1892,298,2364,373,19467,31,12192,523,1
36114,4372,15524,45738,67075,608603,164938,2287125,5065,41419,26747,38635,2598,394,4389,596,40339,56,26014,903,1
16276,2251,9678,26586,34893,326682,80062,1227875,2861,19443,12174,22918,1790,264,2334,382,19330,32,12090,584,1
106016333,538610,3402859,1100224,12249872,518815281,667756789,386396875,3441131,283038370,64093442,1164158,1700574,254774,529571,20027,283040633,3872,64074526,788562,1
31184,3141,8505,33859,49231,535214,150125,1195000,4969,43274,26136,32780,2441,584,3258,514,41971,48,25328,634,1
16768,2370,9619,27941,35363,328620,72793,1235375,2874,19419,12157,21372,1585,193,2202,363,19337,30,12109,540,1
16268,2179,8748,24483,33937,301910,73764,1122375,3237,20218,12710,22748,1610,215,2292,368,19318,32,12096,576,1
16284,2284,9147,26607,33188,335633,74254,1124875,3087,20068,12591,22584,1542,165,2233,378,19360,29,12121,552,1
16293,2294,9239,28074,35660,370371,72840,1051875,2770,19304,12094,22434,1641,200,2169,343,19433,24,12168,576,1
16626090,293745,1523832,729179,3977292,78102331,92656755,249485750,2072335,28280134,16135573,7886101,327195,261926,336630,19259,26320102,2036,15021704,201689,1
31548,3071,11197,29790,49810,546462,153235,1337500,4568,42613,25687,29435,2414,639,3310,522,44126,38,26380,669,1
6982839786,34913607,117168704,2263510,185690719,21937998721,30748635792,14684624250,284272731,8062310414,5296713238,435657210,9848704,21657308,34317853,64092,8080167557,11245,5308267824,23495510,1
16222,2220,10106,27895,34491,322284,72878,1013750,3243,20345,12800,21337,1630,221,2233,359,19310,37,12089,503,1
16272,2111,8548,26541,34509,335319,72899,1037375,3000,19316,12100,21050,1832,227,2450,400,19438,29,12174,629,1
16401,2202,7528,22740,37470,331215,78856,1245000,2913,19336,12109,21905,1624,277,2205,362,1144350,386,599895,1319,1
16296,1912,6542,23983,34309,308366,72914,1159125,3019,19324,12092,22128,1594,177,2236,381,19765,27,12403,679,1
81645,8986,31482,97274,154014,1253830,418337,4076500,12743,115576,69114,92063,6650,1545,8812,1256,118233,147,70684,1237,1
30708,4179,16171,51054,65513,689126,143799,1810375,5516,37666,24052,40481,2986,578,4405,638,37804,59,24172,779,1
17241,2228,9474,26030,34933,318647,73669,1110000,3062,20642,12915,22228,1727,261,2178,399,19485,31,12196,555,1
6691165629,36471754,114576724,1170213,141278698,22032414046,30484691550,14471509625,287958874,7863013552,5084231336,459796149,11906608,28295403,34594369,24389,7920545144,5066,5092100621,31575707,1
5069503,92171,708835,328070,1223063,27387962,33433229,70452750,699140,9256038,5355041,2640084,100603,53238,106865,5050,9188466,457,5309776,73073,1
30724,3061,10620,29176,48235,767032,169119,1195625,4497,41122,25192,29315,2396,490,3215,523,41861,50,25596,571,1
